District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
YADGIR,Sunflower, 2014-15,Kharif     ,4215.0,2114,0.501542111506524
YADGIR,Sunflower, 2014-15,Rabi       ,299.0,136,0.454849498327759
YADGIR,Sunflower, 2014-15,Summer     ,14.0,5,0.357142857142857
YADGIR,Sunflower, 2015-16,Kharif     ,1937.0,512,0.264326277749097
YADGIR,Sunflower, 2015-16,Rabi       ,2310.0,507,0.219480519480519
YADGIR,Sunflower, 2015-16,Summer     ,26.0,7,0.269230769230769
YADGIR,Sunflower, 2016-17,Kharif     ,5774.0,1986,0.343955663318323
YADGIR,Sunflower, 2016-17,Rabi       ,65.0,51,0.784615384615385
YADGIR,Sunflower, 2017-18,Kharif     ,304.0,351,1.15460526315789
YADGIR,Sunflower, 2017-18,Rabi       ,44.0,26,0.590909090909091
YADGIR,Sunflower, 2018-19,Kharif     ,613.0,429,0.699836867862969
YADGIR,Sunflower, 2018-19,Rabi       ,15.0,8,0.533333333333333
YADGIR,Sweet potato, 2010-11,Whole Year ,19.0,157,8.26315789473684
YADGIR,Sweet potato, 2018-19,Whole Year ,4.0,58,14.5
YADGIR,Tapioca, 2018-19,Whole Year ,2.0,27,13.5
YADGIR,Tobacco, 2018-19,Whole Year ,3.0,2,0.666666666666667
YADGIR,Turmeric, 2017-18,Whole Year ,1.0,6,6
YADGIR,Turmeric, 2018-19,Whole Year ,37.0,214,5.78378378378378
YADGIR,Urad, 2010-11,Kharif     ,1250.0,544,0.4352
YADGIR,Urad, 2011-12,Kharif     ,673.0,331,0.491827637444279
YADGIR,Urad, 2011-12,Rabi       ,2.0,1,0.5
YADGIR,Urad, 2012-13,Kharif     ,1250.0,473,0.3784
YADGIR,Urad, 2012-13,Rabi       ,1.0,1,1
YADGIR,Urad, 2013-14,Kharif     ,526.0,251,0.477186311787072
YADGIR,Urad, 2014-15,Kharif     ,184.0,65,0.353260869565217
YADGIR,Urad, 2015-16,Kharif     ,359.0,67,0.186629526462396
YADGIR,Urad, 2016-17,Kharif     ,745.0,278,0.373154362416107
YADGIR,Urad, 2017-18,Kharif     ,112.0,106,0.946428571428571
YADGIR,Urad, 2018-19,Kharif     ,2.0,1,0.5
YADGIR,Wheat, 2010-11,Rabi       ,1804.0,1605,0.889689578713969
YADGIR,Wheat, 2011-12,Rabi       ,1675.0,1126,0.672238805970149
YADGIR,Wheat, 2012-13,Rabi       ,1098.0,873,0.795081967213115
YADGIR,Wheat, 2013-14,Rabi       ,564.0,532,0.943262411347518
YADGIR,Wheat, 2014-15,Rabi       ,1080.0,1137,1.05277777777778
YADGIR,Wheat, 2015-16,Rabi       ,419.0,247,0.589498806682578
YADGIR,Wheat, 2016-17,Rabi       ,179.0,187,1.04469273743017
YADGIR,Wheat, 2017-18,Rabi       ,95.0,76,0.8
YADGIR,Wheat, 2018-19,Rabi       ,320.0,367,1.146875
