Crop Production Statistics,,,,,
,,,,,
State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
, 2016-17,Kharif     ,9523,7762,0.815079281738948
, 2017-18,Kharif     ,6822,6643,0.973761360304896
, 2018-19,Kharif     ,6608,4664,0.705811138014528
Total - Soyabean,,,98803,75740,0.766575913686831
Sugarcane,,,,,
 1.HAVERI, 1999-00,Whole Year ,7251,668180,92.1500482692042
, 2000-01,Whole Year ,7565,718675,95
, 2001-02,Whole Year ,5763,454413,78.8500780843311
, 2002-03,Whole Year ,3391,125637,37.050132704217
, 2003-04,Whole Year ,2246,98150,43.699910952805
, 2005-06,Whole Year ,1135,100277,88.3497797356828
, 2006-07,Whole Year ,1069,92415,86.4499532273153
, 2007-08,Whole Year ,2189,155966,71.2498857925994
, 2008-09,Whole Year ,2237,110508,49.4000894054537
, 2009-10,Whole Year ,965,72423,75.0497409326425
, 2010-11,Whole Year ,1489,141455,95
, 2011-12,Whole Year ,3397,280762,82.6499852811304
, 2012-13,Whole Year ,5676,372062,65.5500352360818
, 2013-14,Whole Year ,7338,871388,118.750068138457
, 2014-15,Whole Year ,10376,1094149,105.449980724749
, 2015-16,Whole Year ,9820,960887,97.85
, 2016-17,Whole Year ,7632,703289,92.1500262054507
, 2017-18,Whole Year ,13347,1153848,86.4499887615195
, 2018-19,Whole Year ,7323,500893,68.3999726887888
Total - Sugarcane,,,100209,8675377,86.5728327794909
Sunflower,,,,,
 1.HAVERI, 1998-99,Kharif     ,6163,2685,0.435664449131916
,,Rabi       ,7429,2872,0.386593081168394
,,Summer     ,3968,2273,0.572832661290323
,,Total,17560,7830,0.445899772209567
, 1999-00,Kharif     ,3527,1668,0.472923164162178
,,Rabi       ,3550,2202,0.620281690140845
,,Summer     ,2214,1384,0.625112917795845
,,Total,9291,5254,0.565493488322032
, 2000-01,Kharif     ,1932,990,0.512422360248447
,,Rabi       ,1996,1147,0.574649298597194
,,Summer     ,1027,863,0.84031158714703
,,Total,4955,3000,0.605449041372351
, 2001-02,Kharif     ,1074,491,0.457169459962756
,,Rabi       ,1557,957,0.614643545279384
,,Summer     ,1174,1148,0.977853492333901
,,Total,3805,2596,0.682260183968463
, 2002-03,Kharif     ,2944,1046,0.355298913043478
,,Rabi       ,3712,1549,0.41729525862069
,,Summer     ,1363,829,0.608217168011739
,,Total,8019,3424,0.42698590846739
, 2003-04,Kharif     ,3184,812,0.255025125628141
,,Rabi       ,11844,3601,0.30403579871665
,,Summer     ,1391,736,0.529115744069015
,,Total,16419,5149,0.313600097448078
, 2004-05,Kharif     ,3626,1853,0.511031439602868
,,Rabi       ,6932,5179,0.747114829774957
,,Summer     ,2392,1520,0.635451505016722
,,Total,12950,8552,0.6603861003861
, 2005-06,Kharif     ,6573,2937,0.446827932450936
,,Rabi       ,8059,5701,0.707407866981015
,,Summer     ,3225,1226,0.38015503875969
,,Total,17857,9864,0.552388419107353
, 2006-07,Kharif     ,4216,1454,0.344876660341556
,,Rabi       ,7984,4908,0.614729458917836
,,Summer     ,2404,2124,0.883527454242928
,,Total,14604,8486,0.581073678444262
, 2007-08,Kharif     ,3196,1591,0.497809762202753
,,Rabi       ,6598,4870,0.738102455289482
,,Summer     ,2421,2590,1.0698058653449
,,Total,12215,9051,0.740974212034384
, 2008-09,Kharif     ,3363,1549,0.460600654177817
,,Rabi       ,7034,4208,0.598237133920955
,,Summer     ,2168,2000,0.922509225092251
,,Total,12565,7757,0.617349781138082
, 2009-10,Kharif     ,1438,758,0.527121001390821
,,Rabi       ,6167,4615,0.748337927679585
,,Summer     ,1782,1938,1.08754208754209
,,Total,9387,7311,0.778843080856504
, 2010-11,Kharif     ,519,225,0.433526011560694
,,Rabi       ,3819,2837,0.742864624247185
,,Summer     ,1124,1096,0.97508896797153
,,Total,5462,4158,0.761259611863786
, 2011-12,Kharif     ,209,122,0.583732057416268
,,Rabi       ,1664,1201,0.721754807692308
,,Summer     ,751,666,0.886817576564581
,,Total,2624,1989,0.758003048780488
, 2012-13,Kharif     ,1026,199,0.193957115009747
,,Rabi       ,2924,1997,0.68296853625171
,,Summer     ,701,499,0.711840228245364
,,Total,4651,2695,0.579445280584821
, 2013-14,Kharif     ,74,37,0.5
,,Rabi       ,2646,2137,0.807634164777022
,,Summer     ,984,732,0.74390243902439
,,Total,3704,2906,0.784557235421166
, 2014-15,Kharif     ,89,14,0.157303370786517
,,Rabi       ,3095,2511,0.811308562197092
,,Summer     ,1417,1229,0.867325335215243
,,Total,4601,3754,0.815909584872854
, 2015-16,Kharif     ,103,28,0.271844660194175
,,Rabi       ,3085,1644,0.53290113452188
,,Summer     ,615,758,1.23252032520325
,,Total,3803,2430,0.63896923481462
, 2016-17,Kharif     ,511,300,0.587084148727984
,,Rabi       ,1709,1229,0.719133996489175
,,Summer     ,149,176,1.18120805369128
,,Total,2369,1705,0.719712959054453
, 2017-18,Kharif     ,355,450,1.26760563380282
,,Rabi       ,1212,1460,1.2046204620462
,,Summer     ,125,190,1.52
,,Total,1692,2100,1.24113475177305
, 2018-19,Kharif     ,758,188,0.24802110817942
,,Rabi       ,2929,2977,1.01638784568112
,,Summer     ,189,228,1.20634920634921
,,Total,3876,3393,0.875386996904025
Total - Sunflower,,,172409,103404,0.599759873324478
Sweet potato,,,,,
 1.HAVERI, 2013-14,Whole Year ,15,220,14.6666666666667
, 2014-15,Whole Year ,1,17,17
, 2015-16,Whole Year ,5,80,16
, 2017-18,Whole Year ,8,104,13
, 2018-19,Whole Year ,4,58,14.5
Total - Sweet potato,,,33,479,14.5151515151515
Tobacco,,,,,
 1.HAVERI, 1999-00,Whole Year ,17,10,0.588235294117647
, 2000-01,Whole Year ,26,19,0.730769230769231
, 2002-03,Whole Year ,3,2,0.666666666666667
, 2003-04,Whole Year ,5,3,0.6
, 2004-05,Whole Year ,7,5,0.714285714285714
, 2005-06,Whole Year ,22,14,0.636363636363636
, 2006-07,Whole Year ,124,55,0.443548387096774
, 2007-08,Whole Year ,94,40,0.425531914893617
, 2008-09,Whole Year ,65,33,0.507692307692308
, 2009-10,Whole Year ,15,12,0.8
, 2016-17,Whole Year ,1,1,1
, 2018-19,Whole Year ,4,3,0.75
Total - Tobacco,,,383,197,0.514360313315927
Turmeric,,,,,
 1.HAVERI, 1999-00,Whole Year ,3,13,4.33333333333333
, 2000-01,Whole Year ,6,27,4.5
, 2001-02,Whole Year ,5,26,5.2
, 2002-03,Whole Year ,1,4,4
, 2003-04,Whole Year ,1,5,5
, 2004-05,Whole Year ,3,14,4.66666666666667
, 2005-06,Whole Year ,6,32,5.33333333333333
, 2006-07,Whole Year ,1,5,5
, 2008-09,Whole Year ,1,5,5
, 2009-10,Whole Year ,4,20,5
, 2010-11,Whole Year ,1,5,5
, 2011-12,Whole Year ,6,30,5
, 2012-13,Whole Year ,3,14,4.66666666666667
, 2014-15,Whole Year ,3,18,6
, 2016-17,Whole Year ,8,47,5.875
, 2017-18,Whole Year ,20,127,6.35
, 2018-19,Whole Year ,15,87,5.8
Total - Turmeric,,,87,479,5.50574712643678
Urad,,,,,
 1.HAVERI, 1999-00,Kharif     ,1113,362,0.325247079964061
,,Rabi       ,298,111,0.37248322147651
,,Total,1411,473,0.335223245924876
, 2000-01,Kharif     ,1178,455,0.386247877758913
,,Rabi       ,468,164,0.35042735042735
,,Total,1646,619,0.376063183475091
, 2001-02,Kharif     ,1156,427,0.369377162629758
,,Rabi       ,121,45,0.371900826446281
,,Total,1277,472,0.369616288175411
, 2002-03,Kharif     ,419,47,0.112171837708831
,,Rabi       ,619,73,0.117932148626817
,,Total,1038,120,0.115606936416185
, 2003-04,Kharif     ,171,43,0.251461988304094
,,Rabi       ,240,126,0.525
,,Total,411,169,0.411192214111922
, 2004-05,Kharif     ,336,39,0.116071428571429
,,Rabi       ,161,55,0.341614906832298
,,Total,497,94,0.189134808853119
, 2005-06,Kharif     ,342,61,0.178362573099415
,,Rabi       ,355,170,0.47887323943662
,,Total,697,231,0.33142037302726
, 2006-07,Kharif     ,498,94,0.188755020080321
,,Rabi       ,412,217,0.526699029126214
,,Total,910,311,0.341758241758242
, 2007-08,Kharif     ,744,245,0.329301075268817
,,Rabi       ,450,36,0.08
,,Total,1194,281,0.23534338358459
, 2008-09,Kharif     ,465,119,0.255913978494624
,,Rabi       ,396,119,0.30050505050505
,,Total,861,238,0.276422764227642
, 2009-10,Kharif     ,501,102,0.203592814371257
,,Rabi       ,359,75,0.20891364902507
,,Total,860,177,0.205813953488372
, 2010-11,Kharif     ,152,48,0.31578947368421
,,Rabi       ,472,158,0.334745762711864
,,Total,624,206,0.330128205128205
, 2011-12,Kharif     ,114,60,0.526315789473684
,,Rabi       ,257,99,0.385214007782101
,,Total,371,159,0.428571428571429
, 2012-13,Kharif     ,54,7,0.12962962962963
,,Rabi       ,262,77,0.293893129770992
,,Total,316,84,0.265822784810127
, 2013-14,Kharif     ,78,42,0.538461538461538
,,Rabi       ,331,172,0.51963746223565
,,Total,409,214,0.523227383863081
, 2014-15,Kharif     ,8,3,0.375
,,Rabi       ,256,69,0.26953125
,,Total,264,72,0.272727272727273
, 2015-16,Kharif     ,39,13,0.333333333333333
,,Rabi       ,97,34,0.350515463917526
,,Summer     ,4,1,0.25
,,Total,140,48,0.342857142857143
, 2016-17,Kharif     ,40,12,0.3
,,Rabi       ,103,12,0.116504854368932
,,Summer     ,4,2,0.5
,,Total,147,26,0.17687074829932
, 2017-18,Kharif     ,9,3,0.333333333333333
,,Summer     ,6,2,0.333333333333333
,,Total,15,5,0.333333333333333
, 2018-19,Kharif     ,11,7,0.636363636363636
,,Rabi       ,154,23,0.149350649350649
,,Total,165,30,0.181818181818182
Total - Urad,,,13253,4029,0.304006640006036
Wheat,,,,,
 1.HAVERI, 1998-99,Rabi       ,2138,1557,0.728250701590271
, 1999-00,Rabi       ,1924,1201,0.624220374220374
, 2000-01,Rabi       ,1695,1102,0.650147492625369
, 2001-02,Rabi       ,1362,969,0.711453744493392
, 2002-03,Rabi       ,1274,488,0.383045525902669
, 2003-04,Rabi       ,1833,295,0.160938352427714
, 2004-05,Rabi       ,783,433,0.553001277139208
, 2005-06,Rabi       ,1090,713,0.654128440366972
, 2006-07,Rabi       ,1093,902,0.825251601097896
, 2007-08,Rabi       ,1112,875,0.786870503597122
, 2008-09,Rabi       ,1357,801,0.590272660280029
, 2009-10,Rabi       ,2014,1430,0.710029791459782
, 2010-11,Rabi       ,1086,1014,0.933701657458563
, 2011-12,Rabi       ,471,558,1.18471337579618
, 2012-13,Rabi       ,1255,458,0.364940239043825
, 2013-14,Rabi       ,887,641,0.722660653889515
, 2014-15,Rabi       ,634,470,0.741324921135647
, 2015-16,Rabi       ,983,415,0.422177009155646
, 2016-17,Rabi       ,111,113,1.01801801801802
, 2017-18,Rabi       ,655,190,0.290076335877863
, 2018-19,Rabi       ,703,202,0.287339971550498
Total - Wheat,,,24460,14827,0.606173344235487
